ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	CONCEPT_ID	COGID	ROOTID	ALIGNMENT
57311	Swedish	water	hälla	hɛlːa	h ɛ lː a		Germanic	958_water	11186	28971	h ɛ - lː a
57312	Swedish	water	vattna	vatːna	v a tː n a		Germanic	958_water	11185	28948	v a - tː n a
57446	Danish	water	vand	vanˀ	v a nˀ		Germanic	63_water	11183	28943	v a nˀ
58401	Danish	water	hælde	ˈhɛlə	h ɛ l ə		Germanic	958_water	11186	28971	h ɛ - l ə
58531	German	water	Wasser	vasɐ	v a s ɐ		Germanic	63_water	11184	28947	v a s ɐ
59426	German	water	gießen	ɡiːsən	g iː s ə n		Germanic	958_water	11188	28975	g iː s ə n
59552	Dutch	water	water	ˈʋaːtər	ʋ aː t ə r		Germanic	63_water	11182	28937	ʋ aː t ə r
60605	Dutch	water	gieten	ɣiːtə	ɣ iː t ə		Germanic	958_water	11187	28972	ɣ iː t ə
60732	English	water	water	ˈwɔːtə	w ɔː t ə		Germanic	63_water	11182	28937	w ɔː t ə -
61630	English	water	water	ˈwɔːtə	w ɔː t ə		Germanic	958_water	11182	28937	w ɔː t ə -
61761	Irish	water	uisce	ɪʃcə	ɪ ʃ c ə		Celtic	63_water	7848	28949	ɪ ʃ c ə
62893	Irish	water	uiscigh	ɪʃciː	ɪ ʃ c iː		Celtic	958_water	7848	28949	ɪ ʃ c iː
63028	Welsh	water	dŵr	duːr	d uː r		Celtic	63_water	7846	28938	d uː - r -
64073	Welsh	water	dyfrhau	dəvr̥a͡ɪ	d ə v r̥ aɪ		Celtic	958_water	7846	28938	d ə v r̥ aɪ
64199	Breton	water	dour	duːʀ	d uː ʀ		Celtic	63_water	7846	28938	d uː - ʀ -
65115	Breton	water	dourañ	duːʀã	d uː ʀ ã		Celtic	958_water	7846	28938	d uː - ʀ ã
65238	Latin	water	aqua	akʷa	a kʷ a		Italic	63_water	15235	28951	a kʷ a
66201	Latin	water	rigare	rɪɡaːrɛ	r ɪ g aː r ɛ		Italic	958_water	15238	28968	r ɪ g aː r ɛ
66332	French	water	eau	o	o		Italic	63_water	15234	28946	o
67424	French	water	arroser	aʁoˈze	a ʁ o z e		Italic	958_water	15239	28974	a ʁ o z e
67561	Catalan	water	āigua	ajɣwə	a j ɣ w ə		Italic	63_water	15233	28940	a j ɣ w ə
68562	Catalan	water	regar	rəɣa	r ə ɣ a		Italic	958_water	15238	28968	r ə ɣ - - a
68690	Spanish	water	agua	aɣwa	a ɣ w a		Italic	63_water	15233	28940	a - ɣ w a
69759	Spanish	water	regar	ɾeɣaɾ	ɾ e ɣ a ɾ		Italic	958_water	15238	28968	ɾ e ɣ a ɾ -
69903	Portuguese	water	água	ˈaɣwɐ	a ɣ w ɐ		Italic	63_water	15233	28940	a - ɣ w ɐ
71005	Portuguese	water	regar	ʀəˈɣar	ʀ ə ɣ a r		Italic	958_water	15238	28968	ʀ ə ɣ a r -
71148	Italian	water	acqua	akkwa	a k k w a		Italic	63_water	15233	28940	a k k w a
72260	Italian	water	annaffiare	anːafːiare	a nː a fː i a r e		Italic	958_water	15240	28978	a nː a fː i a r e
72406	Romanian	water	apă	apə	a p ə		Italic	63_water	15236	28957	a p ə
73546	Romanian	water	uda	uda	u d a		Italic	958_water	15232	28937	u d a
41170	Bulgarian	wave	вълна	vɤɫna	v ɤ lˠ n a		Balto-Slavic	62_wave	4103	28996	v ɤ lˠ n a -
42356	Croatian	wave	val	ʋâːl	ʋ aː l		Balto-Slavic	62_wave	4102	28994	- ʋ aː l -
42357	Croatian	wave	talas	tâlaːs	t a l aː s		Balto-Slavic	62_wave	4106	29022	t a l aː s
43635	Slovene	wave	vál	ʋa˨ːl	ʋ aː ² l		Balto-Slavic	62_wave	4105	29017	ʋ aː ² l
44740	Slovak	wave	vlna	vɫ̩na	v l̩ˠ n a		Balto-Slavic	62_wave	4103	28996	v - l̩ˠ n a -
45953	Czech	wave	vlna	vlna	v l n a		Balto-Slavic	62_wave	4103	28996	v - l n a -
47085	Polish	wave	fala	fala	f a l a		Balto-Slavic	62_wave	4102	28994	- f a l a
48204	Ukrainian	wave	хвиля	xwɪlʲɑ	x w ɪ lʲ ɑ		Balto-Slavic	62_wave	4102	28994	x w ɪ lʲ ɑ
49292	Belarusian	wave	хваля	xvalʲa	x v a lʲ a		Balto-Slavic	62_wave	4102	28994	x v a lʲ a
50373	Russian	wave	волна	vɐɫnaˑ	v ɐ lˠ n aˑ		Balto-Slavic	62_wave	4103	28996	v ɐ lˠ n aˑ -
51408	Lithuanian	wave	banga	bɐnɡɑ̂	b ɐ n g ɑ		Balto-Slavic	62_wave	4104	29010	b ɐ n g ɑ
51409	Lithuanian	wave	vilnis	ʋʲɪɫnʲɪ̂s	ʋʲ ɪ lˠ nʲ ɪ s		Balto-Slavic	62_wave	4103	28996	ʋʲ ɪ lˠ nʲ ɪ s
52721	Latvian	wave	vilnis	vilnis	v i l n i s		Balto-Slavic	62_wave	4103	28996	v i l n i s
53986	Icelandic	wave	alda	ɑltɑ	ɑ l t ɑ		Germanic	62_wave	11195	29005	ɑ l t ɑ
53987	Icelandic	wave	bylgja	pɪlɡjɑ	p ɪ l g j ɑ		Germanic	62_wave	11191	29000	p ɪ l g j ɑ
55158	Norwegian (Bokmål)	wave	bølge	ˈbœlɡə	b œ l g ə		Germanic	62_wave	11191	29000	b œ l g - ə
56279	Swedish	wave	våg	voːɡ	v oː g		Germanic	62_wave	11194	29003	v oː g
56280	Swedish	wave	bölja	bølːja	b ø lː j a		Germanic	62_wave	11191	29000	b ø lː - j a
57445	Danish	wave	bølge	ˈbøljə	b ø l j ə		Germanic	62_wave	11191	29000	b ø l - j ə
58530	German	wave	Welle	vɛlə	v ɛ l ə		Germanic	62_wave	11190	28994	v ɛ l ə
59551	Dutch	wave	golf	ɣɔlf	ɣ ɔ l f		Germanic	62_wave	11192	29001	ɣ ɔ l f
60731	English	wave	wave	weɪv	w e ɪ v		Germanic	62_wave	11193	29002	w e ɪ v
61760	Irish	wave	tonn	t̪ˠɔn̪ˠ	t̪ˠ ɔ n̪ˠ		Celtic	62_wave	7850	29006	t̪ˠ ɔ n̪ˠ
63027	Welsh	wave	ton	tɔn	t ɔ n		Celtic	62_wave	7850	29006	t ɔ n
64198	Breton	wave	houlenn	huːlɛ̃n	h uː l ɛ̃ n		Celtic	62_wave	7849	28995	h uː l ɛ̃ n
65237	Latin	wave	unda	ʊnda	ʊ n d a		Italic	62_wave	15244	29005	ʊ n d a
66331	French	wave	vague	vaɡ	v a g		Italic	62_wave	15243	29003	v a g
67560	Catalan	wave	ona	ɔnə	ɔ n ə		Italic	62_wave	15242	28997	ɔ n ə
68688	Spanish	wave	ola	ola	o l a		Italic	62_wave	15241	28994	- o l a
68689	Spanish	wave	onda	onda	o n d a		Italic	62_wave	15244	29005	o n d a
69902	Portuguese	wave	onda	õda	õ d a		Italic	62_wave	15244	29005	õ - d a
71147	Italian	wave	onda	onda	o n d a		Italic	62_wave	15244	29005	o n d a
72404	Romanian	wave	val	val	v a l		Italic	62_wave	15241	28994	v a l -
72405	Romanian	wave	undă	undə	u n d ə		Italic	62_wave	15244	29005	u n d ə
41572	Bulgarian	way	път	pɤt	p ɤ t		Balto-Slavic	403_way	4108	29025	p ɤ t
42792	Croatian	way	put	pûːt	p uː t		Balto-Slavic	403_way	4108	29025	p uː t
44021	Slovene	way	pót	pɔ˨ːt	p ɔː ² t		Balto-Slavic	403_way	4112	29046	p ɔː ² t
45152	Slovak	way	cesta	t͡sɛsta	ts ɛ s t a		Balto-Slavic	403_way	4109	29028	ts ɛ s t a
46341	Czech	way	cesta	t͡sɛsta	ts ɛ s t a		Balto-Slavic	403_way	4109	29028	ts ɛ s t a
47467	Polish	way	droga	dɾɔɡa	d ɾ ɔ g a		Balto-Slavic	403_way	4111	29041	d - ɾ ɔ g a
48564	Ukrainian	way	шлях	ʂlʲɑx	ʂ lʲ ɑ x		Balto-Slavic	403_way	4107	29023	ʂ lʲ ɑ x
48565	Ukrainian	way	дорога	dɔrɔɦɑ	d ɔ r ɔ ɦ ɑ		Balto-Slavic	403_way	4111	29041	d ɔ r ɔ ɦ ɑ
49654	Belarusian	way	шлях	ʂlʲax	ʂ lʲ a x		Balto-Slavic	403_way	4107	29023	ʂ lʲ a x
49655	Belarusian	way	дарога	darɔɣa	d a r ɔ ɣ a		Balto-Slavic	403_way	4111	29041	d a r ɔ ɣ a
50717	Russian	way	путь	puˑtʲ	p uˑ tʲ		Balto-Slavic	403_way	4108	29025	p uˑ tʲ
50718	Russian	way	дорога	dɐrɔˑɡə	d ɐ r ɔˑ g ə		Balto-Slavic	403_way	4111	29041	d ɐ r ɔˑ g ə
51816	Lithuanian	way	kelias	kɛ̌lʲɛs	k ɛ lʲ ɛ s		Balto-Slavic	403_way	4110	29038	k ɛ lʲ ɛ s
53116	Latvian	way	ceļš	t͡sɛʎʃ	ts ɛ ʎ ʃ		Balto-Slavic	403_way	4110	29038	ts ɛ ʎ - ʃ
54376	Icelandic	way	vegur	vɛɣʏr̥	v ɛ ɣ ʏ r̥		Germanic	403_way	11200	29034	v ɛ ɣ ʏ r̥
55534	Norwegian (Bokmål)	way	vei	væj	v æ j		Germanic	403_way	11197	29029	v æ j
56667	Swedish	way	väg	vɛːɡ	v ɛː g		Germanic	403_way	11198	29030	v ɛː g
57800	Danish	way	vej	ˈvɑjˀ	v ɑ jˀ		Germanic	403_way	11197	29029	v ɑ jˀ
58871	German	way	Weg	veːk	v eː k		Germanic	403_way	11198	29030	v eː k
59942	Dutch	way	weg	ʋɛx	ʋ ɛ x		Germanic	403_way	11198	29030	ʋ ɛ x
61073	English	way	way	weɪ	w e ɪ		Germanic	403_way	11199	29031	w e ɪ
62182	Irish	way	slí	ʃlʲiː	ʃ lʲ iː		Celtic	403_way	7851	29023	ʃ lʲ iː
62183	Irish	way	bealach	bʲal̪ˠəx	bʲ a l̪ˠ ə x		Celtic	403_way	7854	29053	bʲ a l̪ˠ ə x
63426	Welsh	way	ffordd	fɔrð	f ɔ r ð		Celtic	403_way	7853	29050	f ɔ r ð
64542	Breton	way	hent	hɛ̃n	h ɛ̃ n		Celtic	403_way	7852	29024	h ɛ̃ n
65606	Latin	way	iter	ɪtɛr	ɪ t ɛ r		Italic	403_way	15249	29037	ɪ t ɛ r
66749	French	way	voie	vwa	v w a		Italic	403_way	15248	29032	v w a
66750	French	way	chemin	ʃmɛ̃	ʃ m ɛ̃		Italic	403_way	15251	29052	ʃ m ɛ̃
67952	Catalan	way	camí	kəmi	k ə m i		Italic	403_way	15246	29026	k ə m i - -
69086	Spanish	way	camino	kamino	k a m i n o		Italic	403_way	15246	29026	k a m i n o
70326	Portuguese	way	caminho	kɐˈmiɲu	k ɐ m i ɲ u		Italic	403_way	15246	29026	k ɐ m i ɲ u
71567	Italian	way	via	via	v i a		Italic	403_way	15247	29031	v i a
71568	Italian	way	cammino	kamːino	k a mː i n o		Italic	403_way	15246	29026	k a mː i n o
72842	Romanian	way	drum	drum	d r u m		Italic	403_way	15250	29043	d r u m
41860	Bulgarian	we	ние	niɛ	n i ɛ		Balto-Slavic	643_we	4114	29055	n i ɛ
43115	Croatian	we	mi	mîː	m iː		Balto-Slavic	643_we	4113	29054	m iː - -
44282	Slovene	we	mí	mi˨ː	m iː ²		Balto-Slavic	643_we	4113	29054	m iː - ²
45444	Slovak	we	my	mi	m i		Balto-Slavic	643_we	4113	29054	m i - -
46615	Czech	we	my	mɪ	m ɪ		Balto-Slavic	643_we	4113	29054	m ɪ - -
47733	Polish	we	my	mɨ	m ɨ		Balto-Slavic	643_we	4113	29054	m ɨ - -
48831	Ukrainian	we	ми	mɪ	m ɪ		Balto-Slavic	643_we	4113	29054	m ɪ - -
49915	Belarusian	we	мы	mɨ	m ɨ		Balto-Slavic	643_we	4113	29054	m ɨ - -
50962	Russian	we	мы	mɨˑ	m ɨˑ		Balto-Slavic	643_we	4113	29054	m ɨˑ - -
52117	Lithuanian	we	mes	mɛ̌s	m ɛ s		Balto-Slavic	643_we	4113	29054	m ɛ s -
53404	Latvian	we	mēs	meːs	m eː s		Balto-Slavic	643_we	4113	29054	m eː s -
54657	Icelandic	we	við	vɪθ	v ɪ θ		Germanic	643_we	11201	29060	v ɪ θ -
55789	Norwegian (Bokmål)	we	vi	viː	v iː		Germanic	643_we	11201	29060	v iː - -
56938	Swedish	we	vi	viː	v iː		Germanic	643_we	11201	29060	v iː - -
58058	Danish	we	vi	ˈvi	v i		Germanic	643_we	11201	29060	v i - -
59111	German	we	wir	viːɐ̯	v iː ɐ		Germanic	643_we	11201	29060	v iː - ɐ
60235	Dutch	we	we	ʋə	ʋ ə		Germanic	643_we	11201	29060	ʋ ə - -
60236	Dutch	we	wij	ʋɛi̯	ʋ ɛ i		Germanic	643_we	11201	29060	ʋ ɛ - i
61314	English	we	we	wiː	w iː		Germanic	643_we	11201	29060	w iː - -
62505	Irish	we	sinn	ʃɪnʲ	ʃ ɪ nʲ		Celtic	643_we	7856	29066	ʃ ɪ nʲ
63709	Welsh	we	ni	nɪ	n ɪ		Celtic	643_we	7855	29055	n ɪ
64801	Breton	we	ni	niː	n iː		Celtic	643_we	7855	29055	n iː
65864	Latin	we	nos	noːs	n oː s		Italic	643_we	15252	29055	n oː - s
67054	French	we	nous	nu	n u		Italic	643_we	15252	29055	n u - -
68209	Catalan	we	nosaltres	nuzaɫt̪ɾəs	n u z a lˠ t̪ ɾ ə s		Italic	643_we	15253	29057	n u z a lˠ t̪ ɾ ə s
69371	Spanish	we	nosotros	nosotɾos	n o s o t ɾ o s		Italic	643_we	15253	29057	n o s o - t ɾ o s
70616	Portuguese	we	nós	nɔʃ	n ɔ ʃ		Italic	643_we	15252	29055	n ɔ - ʃ
71867	Italian	we	noi	noi	n o i		Italic	643_we	15252	29055	n o i -
73163	Romanian	we	noi	noj	n o j		Italic	643_we	15252	29055	n o - j
41729	Bulgarian	weak	слаб	sɫap	s lˠ a p		Balto-Slavic	539_weak	4115	29069	s lˠ a p - - -
42967	Croatian	weak	slab	slâb	s l a b		Balto-Slavic	539_weak	4115	29069	s l a b - - -
44164	Slovene	weak	šíbek	ʃi˨ːbɛk	ʃ iː ² b ɛ k		Balto-Slavic	539_weak	4120	29090	ʃ iː ² b ɛ k
45305	Slovak	weak	slabý	sɫabiː	s lˠ a b iː		Balto-Slavic	539_weak	4115	29069	s lˠ a b - iː -
45306	Slovak	weak	bezvládny	bɛzvɫaːdni	b ɛ z v lˠ aː d n i		Balto-Slavic	539_weak	4121	29098	b ɛ z v lˠ aː d n i
46489	Czech	weak	slabý	slabiː	s l a b iː		Balto-Slavic	539_weak	4115	29069	s l a b - iː -
47614	Polish	weak	słaby	swabɨ	s w a b ɨ		Balto-Slavic	539_weak	4115	29069	s w a b - ɨ -
48714	Ukrainian	weak	слабкий	slɑbkɪj	s l ɑ b k ɪ j		Balto-Slavic	539_weak	4115	29069	s l ɑ b k ɪ j
49802	Belarusian	weak	слабы	slabɨ	s l a b ɨ		Balto-Slavic	539_weak	4115	29069	s l a b - ɨ -
50856	Russian	weak	слабый	sɫaˑbɨj	s lˠ aˑ b ɨ j		Balto-Slavic	539_weak	4115	29069	s lˠ aˑ b - ɨ j
51978	Lithuanian	weak	silpnas	sʲɪ̂ɫˑpnɐs	sʲ ɪ lˠˑ p n ɐ s		Balto-Slavic	539_weak	4118	29083	sʲ ɪ lˠˑ p n ɐ s
53278	Latvian	weak	vājš	vɑːjʃ	v ɑː j ʃ		Balto-Slavic	539_weak	4117	29082	v ɑː j ʃ
54521	Icelandic	weak	veill	vɛitl̥	v ɛ i t l̥		Germanic	539_weak	11204	29078	v ɛ i t l̥
55673	Norwegian (Bokmål)	weak	svak	svaːk	s v aː k		Germanic	539_weak	11203	29074	s v aː k
56812	Swedish	weak	svag	svɑːɡ	s v ɑː g		Germanic	539_weak	11203	29074	s v ɑː g
57940	Danish	weak	svag	ˈsvaːˀj	s v aː ʔ j		Germanic	539_weak	11202	29073	s v aː ʔ j
59007	German	weak	schwach	ʃvaχ	ʃ v a χ		Germanic	539_weak	11203	29074	ʃ v a χ
60091	Dutch	weak	zwak	zʋɑk	z ʋ ɑ k		Germanic	539_weak	11203	29074	z ʋ ɑ k
61209	English	weak	weak	wiːk	w iː k		Germanic	539_weak	11203	29074	- w iː k
62355	Irish	weak	lag	l̪ˠaɡ	l̪ˠ a g		Celtic	539_weak	7858	29079	l̪ˠ a g
62356	Irish	weak	fann	fˠan̪ˠ	fˠ a n̪ˠ		Celtic	539_weak	7857	29068	- fˠ a n̪ˠ
63580	Welsh	weak	gwan	ɡwan	g w a n		Celtic	539_weak	7857	29068	g w a n
64690	Breton	weak	gwan	ɡwɑ̃ːn	g w ɑ̃ː n		Celtic	539_weak	7857	29068	g w ɑ̃ː n
65752	Latin	weak	debilis	deːbɪɫɪs	d eː b ɪ lˠ ɪ s		Italic	539_weak	15256	29080	d eː b ɪ lˠ ɪ s
65753	Latin	weak	infirmus	ĩːfɪrmʊs	ĩː f ɪ r m ʊ s		Italic	539_weak	15257	29096	ĩː f ɪ r m ʊ s
66917	French	weak	faible	ˈfɛblə	f ɛ b l ə		Italic	539_weak	15255	29070	f ɛ b l ə
68095	Catalan	weak	feble	fɛbɫə	f ɛ b lˠ ə		Italic	539_weak	15255	29070	f ɛ b lˠ ə
69242	Spanish	weak	débil	deβil	d e β i l		Italic	539_weak	15256	29080	d e β i l - -
70479	Portuguese	weak	débil	deβiɫ	d e β i lˠ		Italic	539_weak	15256	29080	d e β i lˠ - -
71733	Italian	weak	dèbole	dɛbole	d ɛ b o l e		Italic	539_weak	15256	29080	d ɛ b o l e -
73017	Romanian	weak	slab	slab	s l a b		Italic	539_weak	15254	29069	s l a b
73018	Romanian	weak	debil	debil	d e b i l		Italic	539_weak	15256	29080	d e b i l - -
41600	Bulgarian	wealth	богатство	bɔɡatstvɔ	b ɔ g a t s t v ɔ		Balto-Slavic	428_wealth	4122	29099	b ɔ g a t s t - v ɔ
42821	Croatian	wealth	bogatstvo	bɔ̌ɡatstʋɔ	b ɔ g a t s t ʋ ɔ		Balto-Slavic	428_wealth	4122	29099	b ɔ g a t s t - ʋ ɔ
44046	Slovene	wealth	bogástvo	bɔɡa˨ːstʋɔ	b ɔ g aː ² s t ʋ ɔ		Balto-Slavic	428_wealth	4124	29122	b ɔ g aː ² s t ʋ ɔ
45181	Slovak	wealth	bohatstvo	bɔɦadzdvɔ	b ɔ ɦ a d z d v ɔ		Balto-Slavic	428_wealth	4122	29099	b ɔ ɦ a d z d - v ɔ
46368	Czech	wealth	bohatství	boɦatzdviː	b o ɦ a t z d v iː		Balto-Slavic	428_wealth	4122	29099	b o ɦ a t z d - v iː
47495	Polish	wealth	bogactwo	bɔɡat͡stfɔ	b ɔ g a ts t f ɔ		Balto-Slavic	428_wealth	4122	29099	b ɔ g a ts - t - f ɔ
48594	Ukrainian	wealth	багатство	bɑɦɑtstwɔ	b ɑ ɦ ɑ t s t w ɔ		Balto-Slavic	428_wealth	4122	29099	b ɑ ɦ ɑ t s t - w ɔ
49683	Belarusian	wealth	багацце	baɣatt͡sʲɛ	b a ɣ a t tsʲ ɛ		Balto-Slavic	428_wealth	4122	29099	b a ɣ a - - t - tsʲ ɛ
50744	Russian	wealth	богатство	bɐɡaˑtstvə	b ɐ g aˑ t s t v ə		Balto-Slavic	428_wealth	4122	29099	b ɐ g aˑ t s t - v ə
51848	Lithuanian	wealth	turtas	tʊ̂rˑtɐs	t ʊ rˑ t ɐ s		Balto-Slavic	428_wealth	4123	29115	t ʊ rˑ t ɐ s
53146	Latvian	wealth	bagātība	bɑɡɑːtiːbɑ	b ɑ g ɑː t iː b ɑ		Balto-Slavic	428_wealth	4122	29099	b ɑ g ɑː - - t iː b ɑ
54403	Icelandic	wealth	auður	œyðʏr̥	œ y ð ʏ r̥		Germanic	428_wealth	11207	29110	œ y ð ʏ r̥
55559	Norwegian (Bokmål)	wealth	rikdom	ˈriːkdɔm	r iː k d ɔ m		Germanic	428_wealth	11205	29105	r iː - k - d ɔ m
56693	Swedish	wealth	rikedom	riːɕɛdɔm	r iː ɕ ɛ d ɔ m		Germanic	428_wealth	11205	29105	r iː - ɕ ɛ d ɔ m
57826	Danish	wealth	rigdom	ˈʀiːdɔmˀ	ʀ iː d ɔ mˀ		Germanic	428_wealth	11205	29105	ʀ iː - - - d ɔ mˀ
58896	German	wealth	Reichtum	ʁaɪ̯çtuːm	ʁ a ɪ ç t uː m		Germanic	428_wealth	11205	29105	ʁ a ɪ ç - t uː m
59972	Dutch	wealth	rijkdom	rɛi̯kdɔm	r ɛ i k d ɔ m		Germanic	428_wealth	11205	29105	r ɛ i k - d ɔ m
61098	English	wealth	wealth	welθ	w e l θ		Germanic	428_wealth	11206	29107	w e l θ
62214	Irish	wealth	rachmas	ɾˠaxmˠəsˠ	ɾˠ a x mˠ ə sˠ		Celtic	428_wealth	7860	29102	ɾˠ a x mˠ ə sˠ
62215	Irish	wealth	saibhreas	sˠəvʲɾʲəsˠ	sˠ ə vʲ ɾʲ ə sˠ		Celtic	428_wealth	7862	29127	sˠ ə vʲ ɾʲ ə sˠ
63454	Welsh	wealth	cyfoeth	kəvɔ͡ɪθ	k ə v ɔɪ θ		Celtic	428_wealth	7861	29126	k ə v ɔɪ θ
64575	Breton	wealth	pinvidigezh	pinvidiːɡɛs	p i n v i d iː g ɛ s		Celtic	428_wealth	7859	29100	p i n v i d iː g ɛ s
65633	Latin	wealth	opes	ɔpeːs	ɔ p eː s		Italic	428_wealth	15259	29113	ɔ p eː s
65634	Latin	wealth	divitiae	diːwɪtɪaɛ̯	d iː w ɪ t ɪ a ɛ		Italic	428_wealth	15262	29128	d iː w ɪ t ɪ a ɛ
66782	French	wealth	richesse	ʁiˈʃɛs	ʁ i ʃ ɛ s		Italic	428_wealth	15258	29102	ʁ i ʃ ɛ - s -
67978	Catalan	wealth	riquesa	rikɛzə	r i k ɛ z ə		Italic	428_wealth	15258	29102	r i k ɛ - z ə
69117	Spanish	wealth	riqueza	ɾikeθa	ɾ i k e θ a		Italic	428_wealth	15258	29102	ɾ i k e - θ a
70355	Portuguese	wealth	riqueza	ʀiˈkezɐ	ʀ i k e z ɐ		Italic	428_wealth	15258	29102	ʀ i k e - z ɐ
71602	Italian	wealth	ricchezza	rikːett͡sa	r i kː e t ts a		Italic	428_wealth	15258	29102	r i kː e t ts a
72878	Romanian	wealth	avuție	avut͡sje	a v u ts j e		Italic	428_wealth	15260	29119	- a v u ts j e
72879	Romanian	wealth	bogăție	boɡət͡sje	b o g ə ts j e		Italic	428_wealth	15260	29119	b o g ə ts j e
41184	Bulgarian	weather	време	vrɛmɛ	v r ɛ m ɛ		Balto-Slavic	73_weather	4126	29131	v r - - ɛ m ɛ
42372	Croatian	weather	vrijeme	ʋrijɛ̌mɛ	ʋ r i j ɛ m ɛ		Balto-Slavic	73_weather	4126	29131	ʋ r i j ɛ m ɛ
43647	Slovene	weather	vrême	ʋre˦ːmɛ	ʋ r eː ⁴ m ɛ		Balto-Slavic	73_weather	4130	29152	ʋ r eː ⁴ m ɛ
44752	Slovak	weather	počasie	pɔt͡ʃasi̯e	p ɔ tʃ a s i e		Balto-Slavic	73_weather	4127	29134	p ɔ tʃ a s i e
45965	Czech	weather	počasí	pot͡ʃasiː	p o tʃ a s iː		Balto-Slavic	73_weather	4127	29134	p o tʃ a s iː -
47097	Polish	weather	pogoda	pɔɡɔda	p ɔ g ɔ d a		Balto-Slavic	73_weather	4125	29129	p ɔ g ɔ d a
48215	Ukrainian	weather	погода	pɔɦɔdɑ	p ɔ ɦ ɔ d ɑ		Balto-Slavic	73_weather	4125	29129	p ɔ ɦ ɔ d ɑ
49303	Belarusian	weather	пагода	paɣɔda	p a ɣ ɔ d a		Balto-Slavic	73_weather	4125	29129	p a ɣ ɔ d a
49304	Belarusian	weather	надворʼе	nadvɔrʼjɛ	n a d v ɔ r’ j ɛ		Balto-Slavic	73_weather	4131	29157	n a d v ɔ r’ j ɛ
50384	Russian	weather	погода	pɐɡɔˑdə	p ɐ g ɔˑ d ə		Balto-Slavic	73_weather	4125	29129	p ɐ g ɔˑ d ə
51421	Lithuanian	weather	oras	ôːrɐs	oː r ɐ s		Balto-Slavic	73_weather	4129	29145	oː r ɐ s
52732	Latvian	weather	laiks	lai̯ks	l a i k s		Balto-Slavic	73_weather	4128	29144	l a i k s
53999	Icelandic	weather	veður	vɛðʏr̥	v ɛ ð ʏ r̥		Germanic	73_weather	11208	29135	v ɛ ð ʏ r̥
55169	Norwegian (Bokmål)	weather	vær	væːr	v æː r		Germanic	73_weather	11209	29136	v æː r
56291	Swedish	weather	väder	vɛːdər	v ɛː d ə r		Germanic	73_weather	11208	29135	v ɛː d ə r
57456	Danish	weather	vejr	ˈvɛːˀɐ̯	v ɛː ʔ ɐ		Germanic	73_weather	11208	29135	v ɛː ʔ ɐ -
58541	German	weather	Wetter	vɛtɐ	v ɛ t ɐ		Germanic	73_weather	11208	29135	v ɛ t ɐ -
59562	Dutch	weather	weer	ʋeːr	ʋ eː r		Germanic	73_weather	11209	29136	ʋ eː r
60743	English	weather	weather	ˈweðə	w e ð ə		Germanic	73_weather	11208	29135	w e ð ə -
61774	Irish	weather	aimsir	amʲʃəɾʲ	a mʲ ʃ ə ɾʲ		Celtic	73_weather	7863	29130	a mʲ ʃ ə ɾʲ
63038	Welsh	weather	tywydd	tə͡ʊɪð	t əʊ ɪ ð		Celtic	73_weather	7864	29138	t əʊ ɪ ð
64209	Breton	weather	amzer	ãmzɛʀ	ã m z ɛ ʀ		Celtic	73_weather	7863	29130	ã m z ɛ ʀ
65249	Latin	weather	caelum	kaɛ̯ɫʊ̃	k a ɛ lˠ ʊ̃		Italic	73_weather	15266	29143	k a ɛ lˠ ʊ̃
65250	Latin	weather	tempestas	tɛmpɛstaːs	t ɛ m p ɛ s t aː s		Italic	73_weather	15267	29158	t ɛ m p ɛ s t aː s
66343	French	weather	temps	tɑ̃	t ɑ̃		Italic	73_weather	15265	29138	t ɑ̃
67572	Catalan	weather	temps	t̪əmps	t̪ ə m p s		Italic	73_weather	15264	29132	t̪ - ə m p s -
68700	Spanish	weather	tiempo	tjempo	t j e m p o		Italic	73_weather	15264	29132	t j e m p - o
69914	Portuguese	weather	tempo	ˈtẽpu	t ẽ p u		Italic	73_weather	15264	29132	t - ẽ - p - u
71160	Italian	weather	tempo	tempo	t e m p o		Italic	73_weather	15264	29132	t - e m p - o
72417	Romanian	weather	timp	timp	t i m p		Italic	73_weather	15264	29132	t - i m p - -
72418	Romanian	weather	vreme	vreme	v r e m e		Italic	73_weather	15263	29131	v r e m e
41634	Bulgarian	week	седмица	sɛdmit͡sa	s ɛ d m i ts a		Balto-Slavic	455_week	4134	29161	s ɛ d m i ts a
42855	Croatian	week	sedmica	sɛ̌dmit͡sa	s ɛ d m i ts a		Balto-Slavic	455_week	4134	29161	s ɛ d m i ts a
44074	Slovene	week	téden	tɛ˨ːdɛn	t ɛː ² d ɛ n		Balto-Slavic	455_week	4138	29182	t ɛː ² d ɛ n
45215	Slovak	week	týždeň	tiːʒdɛɲ	t iː ʒ d ɛ ɲ		Balto-Slavic	455_week	4133	29160	t iː ʒ d - ɛ ɲ
46398	Czech	week	týden	tiːdɛn	t iː d ɛ n		Balto-Slavic	455_week	4133	29160	t iː - d - ɛ n
47525	Polish	week	tydzień	tɨd͡ʑɛɲ	t ɨ dʑ ɛ ɲ		Balto-Slavic	455_week	4133	29160	t ɨ - dʑ - ɛ ɲ
